Date,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus3
1963-06-01,23.7151,24.4384,25.1101,25.1101,24.0768,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,24.6709,1.601700000000001,0.6414408100000034,25.3168,26.9184
1963-07-01,24.4384,25.1101,25.1101,24.0768,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,24.968,2.014999999999997,1.9333003699999987,26.4534,25.5493
1963-08-01,25.1101,25.1101,24.0768,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,25.1101,2.195800000000002,2.01861581,27.3059,25.2393
1963-09-01,25.1101,24.0768,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,25.21345,1.8082999999999991,0.8769125000000069,26.9184,26.4793
1963-10-01,24.0768,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.3943,1.4725000000000001,2.024591060000001,25.5493,28.2101
1963-11-01,23.9218,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.510550000000002,1.317499999999999,1.970534809999998,25.2393,27.3576
1963-12-01,24.8259,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,25.510550000000002,1.6533999999999978,1.6336999999999953,26.4793,27.2801
1964-01-01,26.2726,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,25.75595,1.9375,4.533268640000004,28.2101,26.8409
1964-02-01,25.9626,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,25.75595,1.3950000000000031,3.722424890000006,27.3576,26.6343
1964-03-01,25.4718,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,26.00135,1.8082999999999991,0.7327624999999987,27.2801,27.5126
1964-04-01,24.5159,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.46635,2.325000000000003,0.19890288999999972,26.8409,29.2693
1964-05-01,24.5159,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6601,2.118400000000001,0.23558020000000035,26.6343,30.0701
1964-06-01,25.3168,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,26.7376,2.1957999999999984,0.8140944499999997,27.5126,29.4243
1964-07-01,26.4534,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,26.879649999999998,2.8159000000000027,3.8574057800000063,29.2693,27.9001
1964-08-01,27.3059,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,27.099249999999998,2.764199999999999,3.7272755300000053,30.0701,27.2801
1964-09-01,26.9184,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,27.099249999999998,2.5059000000000005,1.0583382799999999,29.4243,28.8043
1964-10-01,25.5493,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.31885,2.3507999999999996,2.740243280000003,27.9001,29.9409
1964-11-01,25.2393,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.4351,2.040800000000001,2.7075856399999982,27.2801,29.2693
1964-12-01,26.4793,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,27.4351,2.325000000000003,2.7075856399999982,28.8043,29.321
1965-01-01,28.2101,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,27.70635,1.7307999999999986,3.6150451999999964,29.9409,28.6493
1965-02-01,27.3576,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,27.70635,1.9116999999999997,1.7429061199999925,29.2693,28.1584
1965-03-01,27.2801,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,28.3522,2.0409000000000006,0.4537194499999973,29.321,29.1659
1965-04-01,26.8409,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,29.0368,1.808399999999999,0.45385378000000176,28.6493,30.4834
1965-05-01,26.6343,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,29.0368,1.5241000000000007,0.6921637000000016,28.1584,31.5168
1965-06-01,27.5126,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.0368,1.6533000000000015,1.2560390600000004,29.1659,31.3618
1965-07-01,29.2693,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,29.2176,1.2140999999999984,2.750862499999998,30.4834,29.8376
1965-08-01,30.0701,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,29.2176,1.4466999999999999,2.803721809999998,31.5168,29.0368
1965-09-01,29.4243,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,29.2176,1.9375,1.0919405600000012,31.3618,30.5093
1965-10-01,27.9001,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.2176,1.9375,2.347210640000002,29.8376,31.7493
1965-11-01,27.2801,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.29515,1.7566999999999986,2.96446628,29.0368,31.6976
1965-12-01,28.8043,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,29.29515,1.7049999999999983,2.8095368899999986,30.5093,31.2585
1966-01-01,29.9409,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,29.5793,1.8084000000000024,3.7058562500000054,31.7493,30.2768
1966-02-01,29.2693,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,29.5793,2.4283,1.540272890000005,31.6976,30.0443
1966-03-01,29.321,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,30.1605,1.9375,0.1954816999999999,31.2585,31.2068
1966-04-01,28.6493,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.49635,1.6275000000000013,1.1565436999999998,30.2768,33.8676
1966-05-01,28.1584,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.49635,1.8858999999999995,1.0177911400000008,30.0443,34.8751
1966-06-01,29.1659,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,30.49635,2.0409000000000006,1.405462500000004,31.2068,33.8418
1966-07-01,30.4834,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,30.85805,3.3842000000000034,8.431262890000013,33.8676,31.7235
1966-08-01,31.5168,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,31.23265,3.3583000000000034,8.09491289000001,34.8751,31.3101
1966-09-01,31.3618,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,31.23265,2.4800000000000004,2.082765140000009,33.8418,32.731
1966-10-01,29.8376,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.23265,1.885900000000003,5.554903779999999,31.7235,34.5227
1966-11-01,29.0368,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.478050000000003,2.273299999999999,4.658094449999993,31.3101,33.9469
1966-12-01,30.5093,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,31.50385,2.221700000000002,2.1898563700000113,32.731,32.8941
1967-01-01,31.7493,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,31.71055,2.7733999999999988,5.229145700000005,34.5227,32.6367
1967-02-01,31.6976,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,31.71055,2.249299999999998,3.5417345299999967,33.9469,31.5629
1967-03-01,31.2585,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.22725,1.6356000000000002,1.4399334799999963,32.8941,32.9433
1967-04-01,30.2768,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.81255,2.359899999999996,1.1746425999999972,32.6367,34.0303
1967-05-01,30.0443,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,32.81255,1.5185999999999993,1.219301199999999,31.5629,34.4184
1967-06-01,31.2068,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.81255,1.7364999999999995,3.058550600000001,32.9433,33.3846
1967-07-01,33.8676,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,32.9187,0.16269999999999385,3.087073159999996,34.0303,33.3188
1967-08-01,34.8751,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,32.9187,-0.456700000000005,1.3321906099999927,34.4184,33.8395
1967-09-01,33.8418,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,32.9187,-0.4572000000000003,1.2193640499999998,33.3846,35.8727
1967-10-01,31.7235,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,32.9187,1.5953000000000017,1.0730720799999982,33.3188,37.2112
1967-11-01,31.3101,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.13105,2.5294000000000025,0.2754581299999973,33.8395,36.2878
1967-12-01,32.731,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,33.3517,3.1417,4.405030730000001,35.8727,35.9943
1968-01-01,34.5227,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,33.612049999999996,2.6884999999999977,5.925484489999993,37.2112,34.3456
1968-02-01,33.9469,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,33.612049999999996,2.3408999999999978,2.644249809999992,36.2878,33.9643
1968-03-01,32.8941,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,33.612049999999996,3.100200000000001,0.9388098099999984,35.9943,36.1243
1968-04-01,32.6367,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,33.9349,1.7088999999999999,2.8043539400000137,34.3456,36.7772
1968-05-01,31.5629,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,34.18795,2.4014000000000024,2.8636013800000137,33.9643,38.101
1968-06-01,32.9433,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,34.18795,3.1809999999999974,4.810989689999983,36.1243,37.2582
1968-07-01,34.0303,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,34.382,2.7469000000000037,5.091878409999989,36.7772,35.4821
1968-08-01,34.4184,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,35.14555,3.6826000000000008,2.178724849999999,38.101,36.1209
1968-09-01,33.3846,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,35.9335,3.8736000000000033,2.4627582799999908,37.2582,38.7412
1968-10-01,33.3188,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,36.0593,2.1632999999999996,3.864843049999993,35.4821,40.1646
1968-11-01,33.8395,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.0593,2.281399999999998,3.5625966499999935,36.1209,39.742
1968-12-01,35.8727,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,36.1226,2.8684999999999974,7.274037529999997,38.7412,39.009
1969-01-01,37.2112,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,36.20605,2.953400000000002,8.892039650000005,40.1646,37.1541
1969-02-01,36.2878,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,36.20605,3.4542,2.204658320000005,39.742,36.3473
1969-03-01,35.9943,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,36.45075,3.0146999999999977,0.7158797599999979,39.009,38.9665
1969-04-01,34.3456,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.017700000000005,2.808500000000002,3.977943009999998,37.1541,40.8649
1969-05-01,33.9643,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,37.20615,2.3829999999999956,4.091580250000007,36.3473,42.2285
1969-06-01,36.1243,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,37.20615,2.8422000000000054,7.5111348800000375,38.9665,40.3886
1969-07-01,36.7772,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,37.6796,4.087699999999998,10.464131200000015,40.8649,38.7361
1969-08-01,38.101,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,38.421099999999996,4.127499999999998,5.463327519999977,42.2285,39.7794
1969-09-01,37.2582,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,38.85385,3.1303999999999945,5.244636969999995,40.3886,41.202
1969-10-01,35.4821,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.987750000000005,3.253999999999998,6.1159882599999875,38.7361,43.0869
1969-11-01,36.1209,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,38.987750000000005,3.6585000000000036,3.8192311399999923,39.7794,42.5578
1969-12-01,38.7412,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,39.3755,2.460799999999999,3.1122656499999923,41.202,41.6215
1970-01-01,40.1646,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,39.7607,2.9223,5.576638769999994,43.0869,40.1982
1970-02-01,39.742,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,39.7607,2.815800000000003,3.8327948200000064,42.5578,39.9321
1970-03-01,39.009,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,40.084,2.612499999999997,1.156604500000005,41.6215,41.1847
1970-04-01,37.1541,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.62675,3.0441000000000003,2.9024405799999986,40.1982,43.223
1970-05-01,36.3473,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,40.62675,3.5848000000000013,2.096592099999994,39.9321,44.8139
1970-06-01,38.9665,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,40.62675,2.218199999999996,1.6398159700000035,41.1847,43.6007
1970-07-01,40.8649,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,41.0248,2.3581000000000003,5.72367365,43.223,40.5467
1970-08-01,42.2285,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,41.193349999999995,2.5854,6.685629699999991,44.8139,40.9385
1970-09-01,40.3886,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,41.193349999999995,3.2121000000000066,4.002817049999977,43.6007,42.1117
1970-10-01,38.7361,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,41.41175,1.8106000000000009,10.798770239999996,40.5467,44.9517
1970-11-01,39.7794,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,41.41175,1.1590999999999951,9.480423240000011,40.9385,44.3696
1970-12-01,41.202,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,41.41175,0.9097000000000008,1.5299054800000005,42.1117,42.7548
1971-01-01,43.0869,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,41.8666,1.8648000000000025,9.441998240000023,44.9517,41.4234
1971-02-01,42.5578,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,41.8666,1.811799999999998,8.404440410000024,44.3696,40.8295
1971-03-01,41.6215,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,41.8666,1.1333000000000055,2.94641944999999,42.7548,43.5488
1971-04-01,40.1982,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,42.43325,1.225200000000001,4.38020499999999,41.4234,45.1876
1971-05-01,39.9321,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,42.43325,0.8974000000000046,2.125343170000003,40.8295,46.1091
1971-06-01,41.1847,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,42.43325,2.3641000000000005,7.74730969999998,43.5488,45.505
1971-07-01,43.223,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,42.9889,1.9646000000000043,10.080257929999995,45.1876,43.9496
1971-08-01,44.8139,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,43.1518,1.2952000000000012,3.534827690000001,46.1091,44.003
1971-09-01,43.6007,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,43.1518,1.9042999999999992,1.2140990599999846,45.505,45.6054
1971-10-01,40.5467,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.1518,3.4028999999999954,2.784205970000013,43.9496,48.8393
1971-11-01,40.9385,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,43.7492,3.0645000000000024,2.4221207200000188,44.003,50.0191
1971-12-01,42.1117,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,43.976299999999995,3.493700000000004,2.57053732000001,45.6054,47.8421
1972-01-01,44.9517,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,44.1863,3.887599999999999,13.02579497,48.8393,44.5127
1972-02-01,44.3696,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,44.1863,5.649500000000003,11.850037249999989,50.0191,42.1062
1972-03-01,42.7548,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,44.5953,5.087299999999999,6.131257039999999,47.8421,43.8217
1972-04-01,41.4234,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,45.3463,3.0893000000000015,15.824233359999996,44.5127,45.3964
1972-05-01,40.8295,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,45.3463,1.2766999999999982,16.876146610000003,42.1062,47.9892
1972-06-01,43.5488,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,45.3463,0.2728999999999999,8.734182500000001,43.8217,46.8293
1972-07-01,45.1876,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3463,0.20879999999999654,5.4226203399999955,45.3964,44.6882
1972-08-01,46.1091,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,45.4507,1.8800999999999988,9.202291929999983,47.9892,47.1979
1972-09-01,45.505,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,45.4507,1.324300000000001,8.067979849999968,46.8293,52.176
1972-10-01,43.9496,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,45.5009,0.7386000000000053,5.929677219999991,44.6882,55.9342
1972-11-01,44.003,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,45.5009,3.194899999999997,10.882903299999983,47.1979,53.9974
1972-12-01,45.6054,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,46.21735,6.570599999999999,31.080073700000025,52.176,50.5102
1973-01-01,48.8393,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,47.0136,7.0948999999999955,38.90554685000001,55.9342,46.8192
1973-02-01,50.0191,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,47.0136,3.9782999999999973,17.875261479999956,53.9974,44.9289
1973-03-01,47.8421,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,47.0136,2.6680999999999955,15.911758080000004,50.5102,47.4589
1973-04-01,44.5127,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,47.0136,2.3064999999999998,25.78404483999998,46.8192,49.3168
1973-05-01,42.1062,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,47.0136,2.8226999999999975,17.19671508999998,44.9289,51.091
1973-06-01,43.8217,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.0136,3.6372,9.974134090000017,47.4589,50.0826
1973-07-01,45.3964,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,47.3284,3.9204000000000008,9.852692410000008,49.3168,47.0794
1973-08-01,47.9892,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,47.72405,3.1018000000000043,6.599578050000005,51.091,47.8829
1973-09-01,46.8293,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,48.38785,3.253299999999996,4.164656200000005,50.0826,49.7968
1973-10-01,44.6882,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,49.6997,2.3911999999999978,10.0360808,47.0794,53.8212
1973-11-01,47.1979,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,49.6997,0.6850000000000023,9.664822489999997,47.8829,51.6563
1973-12-01,52.176,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.6997,-2.3792000000000044,4.308625459999992,49.7968,49.7985
1974-01-01,55.9342,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,49.556799999999996,-2.1129999999999995,19.85880856999999,53.8212,46.8319
1974-02-01,53.9974,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,49.556799999999996,-2.3410999999999973,20.88258736999998,51.6563,45.4161
1974-03-01,50.5102,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.556799999999996,-0.7117000000000004,8.138212849999999,49.7985,47.1087
1974-04-01,46.8192,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,49.556799999999996,0.01269999999999527,12.252136400000015,46.8319,50.7056
1974-05-01,44.9289,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,49.556799999999996,0.4872000000000014,10.80520519999999,45.4161,51.7371
1974-06-01,47.4589,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,49.556799999999996,-0.35020000000000095,4.869384399999989,47.1087,48.6742
1974-07-01,49.3168,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,49.556799999999996,1.3887999999999963,15.80258436999998,50.7056,47.1172
1974-08-01,51.091,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,49.79765,0.646099999999997,14.001681859999987,51.7371,47.7516
1974-09-01,50.0826,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,49.79765,-1.4084000000000003,10.445348659999997,48.6742,52.9379
1974-10-01,47.0794,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,49.2355,0.03779999999999717,11.805605410000002,47.1172,55.6989
1974-11-01,47.8829,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,49.2355,-0.13129999999999598,2.8267123600000152,47.7516,54.4115
1974-12-01,49.7968,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,49.2355,3.1411000000000016,27.300171049999964,52.9379,52.1395
1975-01-01,53.8212,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,49.23635,1.8777000000000044,34.52082868999997,55.6989,49.3369
1975-02-01,51.6563,49.7985,46.8319,45.4161,47.1087,50.7056,51.7371,48.6742,47.1172,47.7516,52.9379,55.6989,49.23635,2.755199999999995,9.280519760000029,54.4115,46.1066
