Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1871-04-30,293.6,226.3,220.9,256.5,226.8,244.3,246.0,216.7,147.2,209.0,238.7,232.75,4.0,1918.9299999999985,270.9,242.6
1871-05-31,226.3,220.9,256.5,226.8,244.3,246.0,216.7,147.2,209.0,238.7,270.9,232.75,-51.00000000000003,1837.7299999999982,242.6,152.9
1871-06-30,220.9,256.5,226.8,244.3,246.0,216.7,147.2,209.0,238.7,270.9,242.6,232.75,-73.4,8846.979999999998,152.9,171.8
1871-07-31,256.5,226.8,244.3,246.0,216.7,147.2,209.0,238.7,270.9,242.6,152.9,232.75,-49.099999999999994,8403.3,171.8,183.7
1871-08-31,226.8,244.3,246.0,216.7,147.2,209.0,238.7,270.9,242.6,152.9,171.8,232.75,-72.80000000000001,498.81999999999965,183.7,133.9
1871-09-30,244.3,246.0,216.7,147.2,209.0,238.7,270.9,242.6,152.9,171.8,183.7,221.75,-92.9,2621.649999999998,133.9,148.5
1871-10-31,246.0,216.7,147.2,209.0,238.7,270.9,242.6,152.9,171.8,183.7,133.9,212.85,-95.80000000000001,2693.199999999998,148.5,175.7
1871-11-30,216.7,147.2,209.0,238.7,270.9,242.6,152.9,171.8,183.7,133.9,148.5,196.35,-70.30000000000001,952.9999999999992,175.7,150.8
1871-12-31,147.2,209.0,238.7,270.9,242.6,152.9,171.8,183.7,133.9,148.5,175.7,179.7,-65.89999999999998,1359.849999999998,150.8,132.7
1872-01-31,209.0,238.7,270.9,242.6,152.9,171.8,183.7,133.9,148.5,175.7,150.8,173.75,-14.5,947.6199999999997,132.7,200.3
1872-02-29,238.7,270.9,242.6,152.9,171.8,183.7,133.9,148.5,175.7,150.8,132.7,173.75,-8.699999999999989,4897.3700000000035,200.3,147.5
1872-03-31,270.9,242.6,152.9,171.8,183.7,133.9,148.5,175.7,150.8,132.7,200.3,173.75,-91.19999999999999,7357.600000000004,147.5,170.4
1872-04-30,242.6,152.9,171.8,183.7,133.9,148.5,175.7,150.8,132.7,200.3,147.5,162.35000000000002,-100.49999999999997,3312.2500000000014,170.4,179.5
1872-05-31,152.9,171.8,183.7,133.9,148.5,175.7,150.8,132.7,200.3,147.5,170.4,161.65,-63.099999999999994,607.2200000000003,179.5,183.3
1872-06-30,171.8,183.7,133.9,148.5,175.7,150.8,132.7,200.3,147.5,170.4,179.5,161.65,30.400000000000006,97.24999999999999,183.3,176.0
1872-07-31,183.7,133.9,148.5,175.7,150.8,132.7,200.3,147.5,170.4,179.5,183.3,171.10000000000002,4.199999999999989,67.73000000000025,176.0,155.0
1872-08-31,133.9,148.5,175.7,150.8,132.7,200.3,147.5,170.4,179.5,183.3,176.0,173.05,-28.69999999999999,494.2900000000002,155.0,191.1
1872-09-30,148.5,175.7,150.8,132.7,200.3,147.5,170.4,179.5,183.3,176.0,155.0,162.7,57.19999999999999,1744.2099999999996,191.1,171.2
1872-10-31,175.7,150.8,132.7,200.3,147.5,170.4,179.5,183.3,176.0,155.0,191.1,173.05,22.69999999999999,1699.2199999999998,171.2,186.8
1872-11-30,150.8,132.7,200.3,147.5,170.4,179.5,183.3,176.0,155.0,191.1,171.2,173.45,11.100000000000023,639.3700000000009,186.8,139.9
1872-12-31,132.7,200.3,147.5,170.4,179.5,183.3,176.0,155.0,191.1,171.2,186.8,173.6,-10.900000000000006,2442.970000000001,139.9,144.6
1873-01-31,200.3,147.5,170.4,179.5,183.3,176.0,155.0,191.1,171.2,186.8,139.9,173.6,11.900000000000006,2221.7000000000003,144.6,178.4
1873-02-28,147.5,170.4,179.5,183.3,176.0,155.0,191.1,171.2,186.8,139.9,144.6,173.6,-21.900000000000006,1164.5300000000007,178.4,164.0
1873-03-31,170.4,179.5,183.3,176.0,155.0,191.1,171.2,186.8,139.9,144.6,178.4,173.6,16.5,1349.8000000000009,164.0,127.1
1873-04-30,179.5,183.3,176.0,155.0,191.1,171.2,186.8,139.9,144.6,178.4,164.0,173.6,-43.30000000000001,1568.9700000000005,127.1,80.0
1873-05-31,183.3,176.0,155.0,191.1,171.2,186.8,139.9,144.6,178.4,164.0,127.1,173.6,-99.5,3580.0199999999995,80.0,74.8
1873-06-30,176.0,155.0,191.1,171.2,186.8,139.9,144.6,178.4,164.0,127.1,80.0,167.6,-108.50000000000001,2245.4499999999994,74.8,111.7
1873-07-31,155.0,191.1,171.2,186.8,139.9,144.6,178.4,164.0,127.1,80.0,74.8,159.5,-64.3,1388.6500000000003,111.7,113.8
1873-08-31,191.1,171.2,186.8,139.9,144.6,178.4,164.0,127.1,80.0,74.8,111.7,149.8,-41.2,1366.0200000000004,113.8,78.7
1873-09-30,171.2,186.8,139.9,144.6,178.4,164.0,127.1,80.0,74.8,111.7,113.8,142.25,-112.39999999999999,1236.4199999999996,78.7,78.6
1873-10-31,186.8,139.9,144.6,178.4,164.0,127.1,80.0,74.8,111.7,113.8,78.7,133.5,-92.6,1232.0199999999995,78.6,92.5
1873-11-30,139.9,144.6,178.4,164.0,127.1,80.0,74.8,111.7,113.8,78.7,78.6,120.44999999999999,-94.30000000000001,193.22000000000014,92.5,82.0
1873-12-31,144.6,178.4,164.0,127.1,80.0,74.8,111.7,113.8,78.7,78.6,92.5,112.75,-57.900000000000006,303.46000000000015,82.0,101.4
1874-01-31,178.4,164.0,127.1,80.0,74.8,111.7,113.8,78.7,78.6,92.5,82.0,102.1,-43.19999999999999,486.61000000000024,101.4,107.1
1874-02-28,164.0,127.1,80.0,74.8,111.7,113.8,78.7,78.6,92.5,82.0,101.4,96.95,-71.30000000000001,408.85000000000014,107.1,77.5
1874-03-31,127.1,80.0,74.8,111.7,113.8,78.7,78.6,92.5,82.0,101.4,107.1,96.95,-86.5,908.6499999999995,77.5,53.5
1874-04-30,80.0,74.8,111.7,113.8,78.7,78.6,92.5,82.0,101.4,107.1,77.5,87.25,-73.6,1452.1599999999996,53.5,74.6
1874-05-31,74.8,111.7,113.8,78.7,78.6,92.5,82.0,101.4,107.1,77.5,53.5,81.0,-5.400000000000006,1021.2099999999998,74.6,63.8
1874-06-30,111.7,113.8,78.7,78.6,92.5,82.0,101.4,107.1,77.5,53.5,74.6,80.35,-11.0,561.8499999999997,63.8,113.2
1874-07-31,113.8,78.7,78.6,92.5,82.0,101.4,107.1,77.5,53.5,74.6,63.8,80.35,1.5,2557.0000000000005,113.2,102.3
1874-08-31,78.7,78.6,92.5,82.0,101.4,107.1,77.5,53.5,74.6,63.8,113.2,80.35,-11.5,2559.1700000000005,102.3,46.8
1874-09-30,78.6,92.5,82.0,101.4,107.1,77.5,53.5,74.6,63.8,113.2,102.3,80.35,-31.900000000000006,3199.06,46.8,57.4
1874-10-31,92.5,82.0,101.4,107.1,77.5,53.5,74.6,63.8,113.2,102.3,46.8,80.3,-21.199999999999996,3192.61,57.4,48.2
1874-11-30,82.0,101.4,107.1,77.5,53.5,74.6,63.8,113.2,102.3,46.8,57.4,79.75,-44.3,196.99999999999994,48.2,48.8
1874-12-31,101.4,107.1,77.5,53.5,74.6,63.8,113.2,102.3,46.8,57.4,48.2,76.05,-33.2,84.99999999999991,48.8,24.4
1875-01-31,107.1,77.5,53.5,74.6,63.8,113.2,102.3,46.8,57.4,48.2,48.8,69.19999999999999,-77.0,595.7199999999999,24.4,35.9
1875-02-28,77.5,53.5,74.6,63.8,113.2,102.3,46.8,57.4,48.2,48.8,24.4,60.599999999999994,-71.19999999999999,727.6099999999999,35.9,56.4
1875-03-31,53.5,74.6,63.8,113.2,102.3,46.8,57.4,48.2,48.8,24.4,35.9,55.45,-21.1,552.5,56.4,48.6
1875-04-30,74.6,63.8,113.2,102.3,46.8,57.4,48.2,48.8,24.4,35.9,56.4,54.95,-4.899999999999999,481.09,48.6,19.2
1875-05-31,63.8,113.2,102.3,46.8,57.4,48.2,48.8,24.4,35.9,56.4,48.6,52.599999999999994,-55.39999999999999,925.2,19.2,39.9
1875-06-30,113.2,102.3,46.8,57.4,48.2,48.8,24.4,35.9,56.4,48.6,19.2,48.7,-23.9,1292.8500000000001,39.9,20.9
1875-07-31,102.3,46.8,57.4,48.2,48.8,24.4,35.9,56.4,48.6,19.2,39.9,48.400000000000006,-92.30000000000001,789.49,20.9,24.4
1875-08-31,46.8,57.4,48.2,48.8,24.4,35.9,56.4,48.6,19.2,39.9,20.9,47.5,-77.9,373.25,24.4,4.0
1875-09-30,57.4,48.2,48.8,24.4,35.9,56.4,48.6,19.2,39.9,20.9,24.4,43.349999999999994,-42.8,428.40999999999997,4.0,21.3
1875-10-31,48.2,48.8,24.4,35.9,56.4,48.6,19.2,39.9,20.9,24.4,4.0,37.9,-36.099999999999994,715.45,21.3,29.6
1875-11-30,48.8,24.4,35.9,56.4,48.6,19.2,39.9,20.9,24.4,4.0,21.3,30.15,-18.6,368.18000000000006,29.6,16.5
1875-12-31,24.4,35.9,56.4,48.6,19.2,39.9,20.9,24.4,4.0,21.3,29.6,27.0,-32.3,240.50000000000006,16.5,23.9
1876-01-31,35.9,56.4,48.6,19.2,39.9,20.9,24.4,4.0,21.3,29.6,16.5,24.4,-0.5,226.37,23.9,25.1
1876-02-29,56.4,48.6,19.2,39.9,20.9,24.4,4.0,21.3,29.6,16.5,23.9,24.15,-10.799999999999997,56.19999999999998,25.1,51.1
1876-03-31,48.6,19.2,39.9,20.9,24.4,4.0,21.3,29.6,16.5,23.9,25.1,24.15,-5.299999999999997,677.44,51.1,3.9
1876-04-30,19.2,39.9,20.9,24.4,4.0,21.3,29.6,16.5,23.9,25.1,51.1,24.15,-44.7,2903.84,3.9,8.5
1876-05-31,39.9,20.9,24.4,4.0,21.3,29.6,16.5,23.9,25.1,51.1,3.9,22.6,-10.7,2249.0,8.5,2.7
1876-06-30,20.9,24.4,4.0,21.3,29.6,16.5,23.9,25.1,51.1,3.9,8.5,22.6,-37.199999999999996,54.8,2.7,25.5
1876-07-31,24.4,4.0,21.3,29.6,16.5,23.9,25.1,51.1,3.9,8.5,2.7,21.1,4.600000000000001,553.48,25.5,14.8
1876-08-31,4.0,21.3,29.6,16.5,23.9,25.1,51.1,3.9,8.5,2.7,25.5,22.6,-9.599999999999998,634.33,14.8,16.6
1876-09-30,21.3,29.6,16.5,23.9,25.1,51.1,3.9,8.5,2.7,25.5,14.8,18.9,12.600000000000001,117.72999999999999,16.6,23.9
1876-10-31,29.6,16.5,23.9,25.1,51.1,3.9,8.5,2.7,25.5,14.8,16.6,18.950000000000003,2.599999999999998,56.52999999999996,23.9,16.6
1876-11-30,16.5,23.9,25.1,51.1,3.9,8.5,2.7,25.5,14.8,16.6,23.9,20.25,-13.0,106.57999999999991,16.6,13.6
1876-12-31,23.9,25.1,51.1,3.9,8.5,2.7,25.5,14.8,16.6,23.9,16.6,16.6,-2.9000000000000004,62.289999999999964,13.6,40.6
1877-01-31,25.1,51.1,3.9,8.5,2.7,25.5,14.8,16.6,23.9,16.6,13.6,16.6,16.700000000000003,738.0,40.6,14.5
1877-02-28,51.1,3.9,8.5,2.7,25.5,14.8,16.6,23.9,16.6,13.6,40.6,16.6,-10.600000000000001,1410.21,14.5,19.9
1877-03-31,3.9,8.5,2.7,25.5,14.8,16.6,23.9,16.6,13.6,40.6,14.5,15.700000000000001,-31.200000000000003,710.37,19.9,26.3
1877-04-30,8.5,2.7,25.5,14.8,16.6,23.9,16.6,13.6,40.6,14.5,19.9,15.700000000000001,22.400000000000002,70.12000000000002,26.3,36.1
1877-05-31,2.7,25.5,14.8,16.6,23.9,16.6,13.6,40.6,14.5,19.9,26.3,16.6,27.6,137.00000000000006,36.1,23.6
1877-06-30,25.5,14.8,16.6,23.9,16.6,13.6,40.6,14.5,19.9,26.3,36.1,18.25,20.900000000000002,252.29000000000002,23.6,10.0
1877-07-31,14.8,16.6,23.9,16.6,13.6,40.6,14.5,19.9,26.3,36.1,23.6,21.75,-15.5,341.21000000000004,10.0,10.5
1877-08-31,16.6,23.9,16.6,13.6,40.6,14.5,19.9,26.3,36.1,23.6,10.0,18.25,-4.300000000000001,185.21000000000004,10.5,28.1
1877-09-30,23.9,16.6,13.6,40.6,14.5,19.9,26.3,36.1,23.6,10.0,10.5,18.25,11.5,310.01000000000005,28.1,11.2
1877-10-31,16.6,13.6,40.6,14.5,19.9,26.3,36.1,23.6,10.0,10.5,28.1,21.75,-12.7,595.3700000000001,11.2,23.6
1877-11-30,13.6,40.6,14.5,19.9,26.3,36.1,23.6,10.0,10.5,28.1,11.2,18.25,7.0,439.3700000000001,23.6,3.5
1877-12-31,40.6,14.5,19.9,26.3,36.1,23.6,10.0,10.5,28.1,11.2,23.6,21.75,-10.1,557.7700000000001,3.5,5.5
1878-01-31,14.5,19.9,26.3,36.1,23.6,10.0,10.5,28.1,11.2,23.6,3.5,21.75,-35.1,408.01000000000005,5.5,11.0
1878-02-28,19.9,26.3,36.1,23.6,10.0,10.5,28.1,11.2,23.6,3.5,5.5,17.2,-3.5,34.25,11.0,13.1
1878-03-31,26.3,36.1,23.6,10.0,10.5,28.1,11.2,23.6,3.5,5.5,11.0,15.549999999999999,-6.799999999999999,34.66,13.1,0.2
1878-04-30,36.1,23.6,10.0,10.5,28.1,11.2,23.6,3.5,5.5,11.0,13.1,12.149999999999999,-26.1,170.82,0.2,9.9
1878-05-31,23.6,10.0,10.5,28.1,11.2,23.6,3.5,5.5,11.0,13.1,0.2,11.1,-26.200000000000003,260.5,9.9,10.7
1878-06-30,10.0,10.5,28.1,11.2,23.6,3.5,5.5,11.0,13.1,0.2,9.9,10.75,-12.900000000000002,94.73000000000002,10.7,0.2
1878-07-31,10.5,28.1,11.2,23.6,3.5,5.5,11.0,13.1,0.2,9.9,10.7,10.6,-9.8,110.89,0.2,0.0
1878-08-31,28.1,11.2,23.6,3.5,5.5,11.0,13.1,0.2,9.9,10.7,0.2,10.6,-10.5,110.29,0.0,8.8
1878-09-30,11.2,23.6,3.5,5.5,11.0,13.1,0.2,9.9,10.7,0.2,0.0,10.3,-19.3,77.48000000000002,8.8,1.9
1878-10-31,23.6,3.5,5.5,11.0,13.1,0.2,9.9,10.7,0.2,0.0,8.8,9.350000000000001,-9.299999999999999,125.05000000000001,1.9,6.8
1878-11-30,3.5,5.5,11.0,13.1,0.2,9.9,10.7,0.2,0.0,8.8,1.9,7.15,-16.8,71.62,6.8,0.9
1878-12-31,5.5,11.0,13.1,0.2,9.9,10.7,0.2,0.0,8.8,1.9,6.8,6.15,-2.6,58.82,0.9,1.6
1879-01-31,11.0,13.1,0.2,9.9,10.7,0.2,0.0,8.8,1.9,6.8,0.9,6.15,-3.9,35.3,1.6,0.9
1879-02-28,13.1,0.2,9.9,10.7,0.2,0.0,8.8,1.9,6.8,0.9,1.6,4.35,-10.1,0.9800000000000002,0.9,0.0
1879-03-31,0.2,9.9,10.7,0.2,0.0,8.8,1.9,6.8,0.9,1.6,0.9,1.75,-13.1,1.3000000000000003,0.0,10.4
1879-04-30,9.9,10.7,0.2,0.0,8.8,1.9,6.8,0.9,1.6,0.9,0.0,1.25,10.200000000000001,108.97000000000001,10.4,4.0
1879-05-31,10.7,0.2,0.0,8.8,1.9,6.8,0.9,1.6,0.9,0.0,10.4,1.75,-5.9,149.12,4.0,8.0
1879-06-30,0.2,0.0,8.8,1.9,6.8,0.9,1.6,0.9,0.0,10.4,4.0,1.75,-2.6999999999999993,56.96000000000001,8.0,12.6
1879-07-31,0.0,8.8,1.9,6.8,0.9,1.6,0.9,0.0,10.4,4.0,8.0,1.75,12.4,37.16,12.6,17.9
1879-08-31,8.8,1.9,6.8,0.9,1.6,0.9,0.0,10.4,4.0,8.0,12.6,2.95,17.9,49.249999999999986,17.9,10.1
1879-09-30,1.9,6.8,0.9,1.6,0.9,0.0,10.4,4.0,8.0,12.6,17.9,5.4,1.299999999999999,88.92999999999998,10.1,20.4
1879-10-31,6.8,0.9,1.6,0.9,0.0,10.4,4.0,8.0,12.6,17.9,10.1,5.4,18.5,166.92999999999995,20.4,21.9
1879-11-30,0.9,1.6,0.9,0.0,10.4,4.0,8.0,12.6,17.9,10.1,20.4,7.4,15.099999999999998,108.33999999999997,21.9,12.2
1879-12-31,1.6,0.9,0.0,10.4,4.0,8.0,12.6,17.9,10.1,20.4,21.9,9.05,11.299999999999999,96.33999999999999,12.2,40.1
1880-01-31,0.9,0.0,10.4,4.0,8.0,12.6,17.9,10.1,20.4,21.9,12.2,10.25,38.5,872.5000000000001,40.1,45.4
1880-02-29,0.0,10.4,4.0,8.0,12.6,17.9,10.1,20.4,21.9,12.2,40.1,11.3,44.5,806.5,45.4,32.1
1880-03-31,10.4,4.0,8.0,12.6,17.9,10.1,20.4,21.9,12.2,40.1,45.4,12.399999999999999,32.1,204.9799999999999,32.1,32.4
1880-04-30,4.0,8.0,12.6,17.9,10.1,20.4,21.9,12.2,40.1,45.4,32.1,15.25,22.0,176.97999999999993,32.4,39.1
1880-05-31,8.0,12.6,17.9,10.1,20.4,21.9,12.2,40.1,45.4,32.1,32.4,19.15,35.1,44.98000000000003,39.1,56.9
1880-06-30,12.6,17.9,10.1,20.4,21.9,12.2,40.1,45.4,32.1,32.4,39.1,21.15,48.9,361.72999999999996,56.9,36.5
1880-07-31,17.9,10.1,20.4,21.9,12.2,40.1,45.4,32.1,32.4,39.1,56.9,27.0,23.9,732.9999999999999,36.5,80.3
1880-08-31,10.1,20.4,21.9,12.2,40.1,45.4,32.1,32.4,39.1,56.9,36.5,32.25,62.4,2334.6,80.3,110.1
1880-09-30,20.4,21.9,12.2,40.1,45.4,32.1,32.4,39.1,56.9,36.5,80.3,34.45,100.0,2806.4799999999996,110.1,71.7
1880-10-31,21.9,12.2,40.1,45.4,32.1,32.4,39.1,56.9,36.5,80.3,110.1,37.8,51.300000000000004,2362.599999999999,71.7,51.1
1880-11-30,12.2,40.1,45.4,32.1,32.4,39.1,56.9,36.5,80.3,110.1,71.7,39.6,29.200000000000003,1898.9199999999994,51.1,49.4
1880-12-31,40.1,45.4,32.1,32.4,39.1,56.9,36.5,80.3,110.1,71.7,51.1,42.75,37.2,427.25000000000006,49.4,60.6
1881-01-31,45.4,32.1,32.4,39.1,56.9,36.5,80.3,110.1,71.7,51.1,49.4,47.4,20.5,128.33000000000007,60.6,88.6
1881-02-28,32.1,32.4,39.1,56.9,36.5,80.3,110.1,71.7,51.1,49.4,60.6,50.25,43.199999999999996,909.4399999999997,88.6,85.8
1881-03-31,32.4,39.1,56.9,36.5,80.3,110.1,71.7,51.1,49.4,60.6,88.6,54.0,53.699999999999996,791.8399999999997,85.8,86.1
1881-04-30,39.1,56.9,36.5,80.3,110.1,71.7,51.1,49.4,60.6,88.6,85.8,58.75,53.699999999999996,7.929999999999982,86.1,72.5
1881-05-31,56.9,36.5,80.3,110.1,71.7,51.1,49.4,60.6,88.6,85.8,86.1,66.15,33.4,185.04999999999984,72.5,100.8
1881-06-30,36.5,80.3,110.1,71.7,51.1,49.4,60.6,88.6,85.8,86.1,72.5,72.1,43.9,985.8499999999997,100.8,128.2
1881-07-31,80.3,110.1,71.7,51.1,49.4,60.6,88.6,85.8,86.1,72.5,100.8,76.4,91.69999999999999,1551.6499999999994,128.2,97.3
1881-08-31,110.1,71.7,51.1,49.4,60.6,88.6,85.8,86.1,72.5,100.8,128.2,83.05,17.0,1705.569999999999,97.3,88.6
1881-09-30,71.7,51.1,49.4,60.6,88.6,85.8,86.1,72.5,100.8,128.2,97.3,85.94999999999999,-21.5,1030.4999999999995,88.6,107.3
1881-10-31,51.1,49.4,60.6,88.6,85.8,86.1,72.5,100.8,128.2,97.3,88.6,85.94999999999999,35.599999999999994,425.38000000000017,107.3,91.5
1881-11-30,49.4,60.6,88.6,85.8,86.1,72.5,100.8,128.2,97.3,88.6,107.3,87.35,40.4,599.33,91.5,78.8
1881-12-31,60.6,88.6,85.8,86.1,72.5,100.8,128.2,97.3,88.6,107.3,91.5,88.6,29.4,410.92999999999995,78.8,75.0
1882-01-31,88.6,85.8,86.1,72.5,100.8,128.2,97.3,88.6,107.3,91.5,78.8,88.6,14.399999999999999,175.73000000000005,75.0,115.9
1882-02-28,85.8,86.1,72.5,100.8,128.2,97.3,88.6,107.3,91.5,78.8,75.0,88.6,27.30000000000001,1687.2500000000005,115.9,111.5
1882-03-31,86.1,72.5,100.8,128.2,97.3,88.6,107.3,91.5,78.8,75.0,115.9,90.05,25.700000000000003,1692.1700000000005,111.5,159.6
1882-04-30,72.5,100.8,128.2,97.3,88.6,107.3,91.5,78.8,75.0,115.9,111.5,94.4,73.5,2332.97,159.6,106.9
1882-05-31,100.8,128.2,97.3,88.6,107.3,91.5,78.8,75.0,115.9,111.5,159.6,99.05,34.400000000000006,5090.899999999998,106.9,75.4
1882-06-30,128.2,97.3,88.6,107.3,91.5,78.8,75.0,115.9,111.5,159.6,106.9,103.85,-25.39999999999999,3769.5399999999986,75.4,75.7
1882-07-31,97.3,88.6,107.3,91.5,78.8,75.0,115.9,111.5,159.6,106.9,75.4,102.1,-52.499999999999986,992.34,75.7,67.5
1882-08-31,88.6,107.3,91.5,78.8,75.0,115.9,111.5,159.6,106.9,75.4,75.7,94.4,-29.799999999999997,67.33000000000006,67.5,96.1
1882-09-30,107.3,91.5,78.8,75.0,115.9,111.5,159.6,106.9,75.4,75.7,67.5,90.05,7.5,885.1999999999997,96.1,98.6
1882-10-31,91.5,78.8,75.0,115.9,111.5,159.6,106.9,75.4,75.7,67.5,96.1,93.8,-8.700000000000003,824.2099999999997,98.6,140.6
1882-11-30,78.8,75.0,115.9,111.5,159.6,106.9,75.4,75.7,67.5,96.1,98.6,93.8,49.099999999999994,1770.25,140.6,69.7
1882-12-31,75.0,115.9,111.5,159.6,106.9,75.4,75.7,67.5,96.1,98.6,140.6,97.35,-9.099999999999994,6790.809999999999,69.7,101.0
1883-01-31,115.9,111.5,159.6,106.9,75.4,75.7,67.5,96.1,98.6,140.6,69.7,97.35,26.0,6006.499999999998,101.0,78.2
1883-02-28,111.5,159.6,106.9,75.4,75.7,67.5,96.1,98.6,140.6,69.7,101.0,99.8,-37.7,1499.5299999999997,78.2,71.3
1883-03-31,159.6,106.9,75.4,75.7,67.5,96.1,98.6,140.6,69.7,101.0,78.2,97.35,-40.2,567.45,71.3,136.8
1883-04-30,106.9,75.4,75.7,67.5,96.1,98.6,140.6,69.7,101.0,78.2,71.3,87.15,-22.799999999999983,4337.8600000000015,136.8,52.5
1883-05-31,75.4,75.7,67.5,96.1,98.6,140.6,69.7,101.0,78.2,71.3,136.8,87.15,-54.400000000000006,11396.740000000003,52.5,127.2
1883-06-30,75.7,67.5,96.1,98.6,140.6,69.7,101.0,78.2,71.3,136.8,52.5,76.95,51.8,12686.580000000002,127.2,134.4
1883-07-31,67.5,96.1,98.6,140.6,69.7,101.0,78.2,71.3,136.8,52.5,127.2,87.15,58.7,5631.93,134.4,76.6
1883-08-31,96.1,98.6,140.6,69.7,101.0,78.2,71.3,136.8,52.5,127.2,134.4,97.35,9.099999999999994,3392.6800000000017,76.6,87.8
1883-09-30,98.6,140.6,69.7,101.0,78.2,71.3,136.8,52.5,127.2,134.4,76.6,97.35,-8.299999999999997,3466.2800000000016,87.8,139.6
1883-10-31,140.6,69.7,101.0,78.2,71.3,136.8,52.5,127.2,134.4,76.6,87.8,93.19999999999999,41.0,2808.68,139.6,140.8
1883-11-30,69.7,101.0,78.2,71.3,136.8,52.5,127.2,134.4,76.6,87.8,139.6,94.4,0.20000000000001705,2684.68,140.8,126.5
1883-12-31,101.0,78.2,71.3,136.8,52.5,127.2,134.4,76.6,87.8,139.6,140.8,94.4,56.8,205.93000000000038,126.5,152.6
1884-01-31,78.2,71.3,136.8,52.5,127.2,134.4,76.6,87.8,139.6,140.8,126.5,113.75,51.599999999999994,885.7,152.6,144.8
1884-02-29,71.3,136.8,52.5,127.2,134.4,76.6,87.8,139.6,140.8,126.5,152.6,126.85,66.60000000000001,742.0499999999994,144.8,145.8
1884-03-31,136.8,52.5,127.2,134.4,76.6,87.8,139.6,140.8,126.5,152.6,144.8,130.8,74.50000000000001,61.83999999999973,145.8,126.9
1884-04-30,52.5,127.2,134.4,76.6,87.8,139.6,140.8,126.5,152.6,144.8,145.8,135.60000000000002,-9.900000000000006,358.2100000000002,126.9,110.9
1884-05-31,127.2,134.4,76.6,87.8,139.6,140.8,126.5,152.6,144.8,145.8,126.9,130.8,58.400000000000006,613.2100000000003,110.9,85.3
1884-06-30,134.4,76.6,87.8,139.6,140.8,126.5,152.6,144.8,145.8,126.9,110.9,130.8,-41.900000000000006,911.3600000000005,85.3,88.5
1884-07-31,76.6,87.8,139.6,140.8,126.5,152.6,144.8,145.8,126.9,110.9,85.3,130.65,-45.900000000000006,665.6000000000005,88.5,93.1
1884-08-31,87.8,139.6,140.8,126.5,152.6,144.8,145.8,126.9,110.9,85.3,88.5,126.7,16.5,31.399999999999963,93.1,103.1
1884-09-30,139.6,140.8,126.5,152.6,144.8,145.8,126.9,110.9,85.3,88.5,93.1,126.7,15.299999999999997,121.15999999999994,103.1,79.6
1884-10-31,140.8,126.5,152.6,144.8,145.8,126.9,110.9,85.3,88.5,93.1,103.1,126.7,-60.0,652.25,79.6,60.9
1884-11-30,126.5,152.6,144.8,145.8,126.9,110.9,85.3,88.5,93.1,103.1,79.6,118.7,-79.9,901.9399999999998,60.9,78.6
1884-12-31,152.6,144.8,145.8,126.9,110.9,85.3,88.5,93.1,103.1,79.6,60.9,107.0,-47.900000000000006,662.9799999999997,78.6,71.4
1885-01-31,144.8,145.8,126.9,110.9,85.3,88.5,93.1,103.1,79.6,60.9,78.6,98.1,-81.19999999999999,365.12999999999965,71.4,119.7
1885-02-28,145.8,126.9,110.9,85.3,88.5,93.1,103.1,79.6,60.9,78.6,71.4,90.8,-25.10000000000001,2384.7299999999996,119.7,82.9
1885-03-31,126.9,110.9,85.3,88.5,93.1,103.1,79.6,60.9,78.6,71.4,119.7,90.8,-62.900000000000006,3687.1299999999997,82.9,91.7
1885-04-30,110.9,85.3,88.5,93.1,103.1,79.6,60.9,78.6,71.4,119.7,82.9,86.9,-35.2,1431.6799999999998,91.7,121.6
1885-05-31,85.3,88.5,93.1,103.1,79.6,60.9,78.6,71.4,119.7,82.9,91.7,86.9,10.699999999999989,971.4499999999995,121.6,139.5
1885-06-30,88.5,93.1,103.1,79.6,60.9,78.6,71.4,119.7,82.9,91.7,121.6,86.9,54.2,1214.4199999999996,139.5,110.9
1885-07-31,93.1,103.1,79.6,60.9,78.6,71.4,119.7,82.9,91.7,121.6,139.5,90.1,22.400000000000006,1138.37,110.9,83.5
1885-08-31,103.1,79.6,60.9,78.6,71.4,119.7,82.9,91.7,121.6,139.5,110.9,92.4,-9.599999999999994,1568.72,83.5,66.0
1885-09-30,79.6,60.9,78.6,71.4,119.7,82.9,91.7,121.6,139.5,110.9,83.5,87.6,-37.099999999999994,1057.0100000000002,66.0,64.5
1885-10-31,60.9,78.6,71.4,119.7,82.9,91.7,121.6,139.5,110.9,83.5,66.0,83.2,-15.099999999999994,308.5,64.5,51.6
1885-11-30,78.6,71.4,119.7,82.9,91.7,121.6,139.5,110.9,83.5,66.0,64.5,83.2,-9.299999999999997,168.65999999999997,51.6,36.3
1885-12-31,71.4,119.7,82.9,91.7,121.6,139.5,110.9,83.5,66.0,64.5,51.6,83.2,-42.3,400.5000000000001,36.3,49.8
1886-01-31,119.7,82.9,91.7,121.6,139.5,110.9,83.5,66.0,64.5,51.6,36.3,83.2,-21.60000000000001,416.34000000000015,49.8,43.2
1886-02-28,82.9,91.7,121.6,139.5,110.9,83.5,66.0,64.5,51.6,36.3,49.8,83.2,-76.5,225.80999999999992,43.2,95.5
